"","I01","I02","I03","I04","I05","I06","I07","I08","I09","I10","I11","I12","I13","I14","I15","I16","I17","I18","I19","I20","I21","I22","I23","I24","I25","I26","I27","I28","I29","I30","I31","I32","I33","I34","I35","I36","I37","I38","I39","I40"
"E235",29.244339176611,18.4747400927149,21.7594951876577,35.6490227911083,16.8319802165113,25.9190298113711,19.0973286136662,21.9443472668103,32.92142192268,20.0815525979657,10.8178930553845,38.2265131818075,18.6739032779419,16.8739939324599,46.2294576838561,40.0869506589015,23.9288440695974,29.8180654776675,15.9812075188686,19.8482759323375,18.5952187067421,28.7074084605186,28.5761724856679,19.9346181550785,14.0508102101292,19.0793344085521,22.3118713139504,39.3433372039919,25.0599185787835,24.1473519894563,32.5539864804255,22.3268727229553,26.9909404794282,24.9025919894468,20.7577814136965,28.0339434853006,20.4465104415578,44.4509711967022,15.3984282562683,19.2936694174732
"E236",33.3386907125287,37.7048462437541,34.4689799150951,50.1909921188229,35.6055246128832,37.3287546383314,86.7855314852244,60.1459302192133,64.0161666070202,35.7661563597195,27.7399344751325,62.1218462142652,35.581708429813,43.2674267524917,73.1842968087439,59.4594088600691,72.2915332152701,63.8531401326062,49.4544603281661,57.0110518255369,82.4948118698601,41.7931487561318,25.4412000827574,50.5950579181308,41.9070942987442,42.5318147701927,30.2644205141523,45.2083018312122,37.4646259846272,44.219921361672,65.6543663427753,50.5914496060676,116.922237817362,40.6855055816306,44.9412735606369,47.3397531949763,48.9251610620643,99.313493359173,38.8134554710659,62.6815399844391
"E237",43.0852198317305,38.2321536404733,32.9728696014695,72.712422309243,37.4342004536487,68.565784721974,47.8306924599765,51.9792363070557,108.367208752587,71.4585523770223,44.759621912858,51.3131453021237,30.4830061547063,27.3280911507916,52.8144221865034,116.347095983608,69.5835858626034,47.9228053307386,39.6620136291009,55.9885623592427,49.4540067268455,59.566980865175,40.3126049601896,35.2844619642983,47.9231499657418,71.9156269538503,35.8862434908857,69.8755846766862,30.5563409850592,61.6572293493319,68.7360361183854,60.0830236803925,69.7679688548164,49.8530887296911,57.2104967780291,52.4232656616614,48.8890540887428,96.9081516185744,31.7475839131124,56.1639320597924
"E238",15.8454358059383,NA,NA,NA,5.93698848152329,18.9280580656005,14.9422822325981,NA,NA,NA,10.5961827197381,22.1417230303114,14.7161139710247,16.7818386430716,31.2521332236212,NA,31.8069791569185,12.3915287581508,21.4546745638058,21.2909233971213,22.7112846081896,24.3171610085122,NA,11.6926555697419,16.1692904177212,24.7517949218647,14.2070705638752,20.7241374584137,NA,NA,18.4046928284641,NA,34.5679147650256,13.5695564942439,23.1301521239108,16.4515350952378,NA,28.4818648588506,11.6386647582782,16.3585596294776
"E239",31.4953522074584,37.7228011325042,29.1536399194095,62.0104007082771,30.1632172702181,59.6782847418822,44.1621887838603,42.6722829575583,14.5860451853518,13.5585898483161,21.5698099907338,47.6437591721247,22.7651377363241,10.7334044907277,57.1386308836705,54.2909834061348,39.0964714438135,47.7185384520561,25.9732622668176,47.8481209117926,64.7938645072739,62.5651412219405,28.3679215846343,15.5508856366171,21.9983489765134,53.8451765578463,11.0179144580312,35.4720442238545,24.9674076391963,13.1212414708009,41.0849465774399,40.2422575385912,75.7174060898094,25.2531167217655,21.384784102868,34.2446915095809,47.9161064437817,53.5517458880192,11.8111560135181,33.4126995836526
"E240",22.8072608245635,17.2733177410694,18.8991092077741,38.2642370233712,21.8764451785139,22.0474698222352,22.0263546954229,48.7880955776765,22.1519588765492,21.5248892520723,12.0716061807909,22.6834890111637,17.9822521620242,28.0451257008391,47.2212181765424,44.5172250551253,33.3290318037444,28.5475780001701,30.2372515012829,30.2612827537146,39.7245617157645,26.3958548039523,14.8488806186705,21.7388537965604,17.3328278664168,33.2056094479037,21.7571616591343,38.7969823550011,14.5591288295604,21.448032813783,24.0851094718407,36.3833807466296,62.7273750698684,33.0896367746662,22.1226287062172,19.8430360422647,40.0092514124183,32.8914756334991,18.9286145858581,29.1036703177022
"E241",43.1663591524851,16.1728821213012,1.83750079502352,3.69961474696174,19.8446852150338,14.7569219321514,17.422348115663,37.931038452622,18.533076291351,18.7032847396611,9.68159258698886,22.0490379773372,3.19632867490873,1.5084796610754,37.093644421169,4.04280591313727,3.65046648331918,34.3594608432527,19.9624716046206,33.8942501198531,35.3678098161672,40.4204367385422,25.7075220781302,5.41214573569596,12.7180469923649,38.9193251197965,27.5905373093749,28.1562499628829,19.3673790102613,44.9170711711149,32.3345361393231,21.3320069954167,5.49449012172408,1.49732668907382,23.7487721998975,22.1026822050667,5.33564297272824,34.7730368863301,24.1265457101137,20.748258685914
"E242",23.2090523984985,16.9834460856368,21.1373223759746,40.2515250575199,17.6340430492981,32.4917576941345,22.7865642251328,27.0795185982045,42.1346512573554,19.1615485364891,9.71062641651551,23.267011677548,13.4441418141139,19.9662218839964,33.545746668599,64.2902495344064,45.8382507469913,44.4196353979712,18.9600716861142,26.9744927434561,28.076458970491,27.3147002325668,13.9151277604202,18.0402364629216,24.5693273170885,25.6444536057008,12.8434013387438,52.2953940704571,15.6111115584291,26.0574042706642,22.8832549907558,19.982903888188,33.3139900093966,24.1264188989573,31.4759741839429,17.0219199505738,21.0732987011294,29.0102314222143,16.8127898954874,16.7033987602864
"E243",36.7238421865215,38.8474001796003,45.1358883448039,44.4897894010412,40.7480652655712,27.6070429453921,30.8741419099909,52.9545410124203,39.2901333586099,45.7748416706584,21.1621556353462,41.0313379217617,19.4468762403541,31.4057228324292,35.7382191142077,64.2436387774328,43.844552268483,44.0739702937783,19.833925034937,29.0005306350726,36.91297641551,44.2713475513811,32.8293324248191,20.5301216871729,35.5578282734262,45.146056244244,27.1568685783548,49.4386053689533,44.6259685671643,42.9941809204276,38.73576908067,39.0718380816984,42.0121474600935,34.2885662564566,24.4647222011833,25.141870644059,34.8960495383372,40.4473528715967,27.4071503014774,43.507865352557
"E244",33.4168106162183,24.8222590723108,25.8075925418081,47.5116864088894,20.3713582841946,33.8508199662302,NA,79.6351788469278,40.4142522197281,NA,26.203323992659,49.0944155621397,25.9826615322747,28.3718008550983,NA,NA,NA,31.0594760312485,25.0446235872367,NA,NA,NA,32.5857378102113,NA,28.2247916622319,35.2783668336061,23.7510703778658,64.0147184803538,34.4848484377559,39.2635396114015,31.855535897012,32.174715639688,50.1827494767283,NA,41.0192842606039,NA,53.7530438320927,NA,28.6995832525432,38.6034840511805
"E245",18.7522485643494,16.5621005122253,15.6834762491204,32.695867854394,23.2975040237902,18.5361815083126,16.7935786680236,19.2759728682218,19.7204153558589,33.3285080640754,15.8035424731808,31.4339177178662,12.3724962016689,19.226231795788,46.0658493631881,38.8701901705274,45.0567806510434,34.9151704188941,15.0852494631034,27.3027298429175,16.8438001847698,32.599907910541,18.5583154298194,17.3506101397895,21.6450187557093,30.043295316656,14.2353610276321,32.3344376437696,22.7188002823077,34.4327508032986,14.8350927726955,19.7500292307054,26.2543097946105,25.4356789500022,24.6168668884757,26.1399317894873,20.9887152436288,32.4474872140123,17.0186562255238,27.1995945816961
"E246",4.78695032675751,28.7723671101477,50.5950683000341,55.5948487410514,27.5223222871508,39.6264660820297,29.3167217514508,62.5776367106743,56.7490978058326,43.874320904056,20.5123764192845,5.87548844888806,28.5727782371148,34.1758186334817,5.5707737095654,4.92075542244129,56.720502903547,48.5023652413641,48.4334753149724,2.15359670715407,53.757119609582,50.764861268139,34.9616298605714,1.74205044773407,2.01070112898014,51.6773315094309,28.455795999865,1.14008231228217,54.6472804652258,65.1627863608987,30.7786507884318,39.4995537187853,69.4146167694894,39.4936441189863,1.31096711638384,43.4227051653363,4.2481106184423,67.5896161093051,31.3955835607404,54.6479350716556
"E247",26.5639288496888,32.6382048446125,29.3427706784664,41.5828269821048,30.9775882854619,34.7184751548774,22.0380322116476,37.086086316047,46.9519390801536,27.256182623626,23.8781050931904,45.5470197952631,21.4740348835027,29.4856681007716,31.175108094521,55.1893347308139,28.4175134623911,33.9266948277039,26.597257117664,39.1586583319765,35.8032095554383,43.441513991513,19.8754339968707,18.8050721817519,23.1605274920939,36.8069747561598,20.7160394419286,48.7500363629519,23.41489277568,45.4074286913229,33.2507076180396,35.4186179299827,38.0806665563758,35.815444764601,56.0450315087538,50.4009460563919,52.5175966675219,59.1360933466305,24.9028911177696,24.637468527656
"E248",30.6406957241507,21.0840493712121,33.6371675759699,53.382465815298,36.4765411556893,39.9335819290466,30.4205132313428,72.506458384553,41.6184198728199,38.7544719086408,29.695986726511,58.6590608717741,39.9585198530271,31.7464850386151,41.7638777529199,67.2015534039344,53.5944049309963,31.3920608699993,36.2424937956417,38.6235025628315,49.5746749559201,59.8447122926613,29.1068764364759,32.7349338770032,39.9866170872745,29.2713766708344,18.2730079467004,37.7105016497545,51.6202286029352,49.5232743902115,53.0832892528254,42.7952221386339,61.8472808693988,42.093858712359,44.8574739937246,38.5137896481536,43.7737773136561,71.5945074111146,32.4408031418332,39.861885778588
"E249",37.6097253436395,30.7932382840841,57.99834756377,53.9196447624336,22.7617112638108,47.5977153650428,41.031301830402,NA,34.7888620228717,33.9773105794388,37.3753986257828,NA,39.6411869058071,38.4344549167543,61.1773607509434,NA,NA,80.4218322734492,NA,32.3081964885534,NA,57.940067120876,32.6321930267747,31.4487079316632,NA,70.0048242379006,36.0790488193478,48.3742367118,NA,NA,50.5042661947388,NA,94.6973465750636,47.8486509965636,NA,47.1369361128373,98.7683616689378,NA,38.2044651030396,47.0996391982964
"E250",23.951128237915,19.8944930832014,30.6840287611459,49.9179910580791,21.7372917999829,25.5934816580422,25.6205469271305,27.3762226661039,25.5298382521332,29.3080737384025,20.2173088496109,43.7993964197548,17.8104915630562,36.2432063267115,44.8978878563293,31.1534925560402,39.145292899212,26.9901394233301,16.3642695968611,42.2593704958583,37.9653963338353,34.7130437512213,30.1384575518128,19.2765526918701,22.0408917557118,21.2228886913378,26.4273069596408,41.0923529151741,22.1698507376174,34.5023526710768,39.0740074095978,21.1420884741798,30.7575731190816,17.4982220859105,24.4874948304519,24.465871082888,35.2385263756791,31.3755388457761,23.3721052785702,32.366352731924
"E251",27.9031962366265,27.7306239344041,18.862507706878,39.7052731492688,12.8155510041016,27.4135845992318,20.7505602830813,45.1747945302465,34.623140775449,18.5260492511692,6.9594724913174,25.9589324910611,19.195299335675,23.2132151303071,39.0333515333969,33.933687416531,29.1835447930523,24.5981834189541,17.7531925568528,21.2814186401678,43.0563566556745,15.009784088317,18.1053021543646,15.0850803613309,14.5933965068268,38.9107074565832,23.5508015277076,33.2064720576385,22.2465660839349,27.9876370141806,27.9312520319346,22.111613817831,48.2330548758187,26.1896622262685,19.9909295233443,31.3357988383666,27.5815671310301,48.9956811716624,19.7180614581804,31.8329497729337
"E252",40.2319822336031,26.1775465026209,32.1161125269487,34.036589917473,23.1954106033253,22.5700775413079,24.1619509225692,43.3572835389706,28.5371530665265,26.7916259815173,22.8870596017493,29.500835644454,29.7489605824881,25.7751923458611,50.0122135851655,28.4924378917413,33.5966529059391,34.4665226726477,35.6838778266814,33.0746474589865,54.1040236580716,44.5095572858307,28.5470448429622,27.3647747244816,24.7149647898251,22.0340209418738,14.0871533629562,38.9316176551168,21.2086006426171,25.1870835984836,29.5294950927024,20.1633853888702,53.0396939482326,27.8999821243168,19.4992705376379,25.0262130157176,27.7554645449696,37.9733788640831,20.4064107807479,36.8154372333075
"E253",13.1429202534299,12.5962234318138,19.2734902006408,22.0014350476833,10.8951668581541,10.9570981570113,10.6041219761724,18.4086793423795,21.5270262861766,17.2658565470475,11.0189674474917,28.5155852387265,19.4408242083197,14.1360921716152,32.4660328540752,25.2415387875443,26.5872722676449,15.4191885603494,17.9873778847193,13.9214231867942,30.0368786563416,15.7729107939795,13.8667592266926,6.83807725638787,18.7233158743126,13.0031931758802,8.38188432636028,17.8587578744516,13.1422056525181,17.878341550964,14.9682087632421,19.0762445905248,31.9453216600958,18.3949596683663,18.1753907041957,15.6688619258185,29.4377957793919,24.8999249419721,15.0646445384017,13.4331544594965
"E254",20.7189049653578,40.1039367170373,33.3967551085331,30.4955770797131,22.8120474740515,53.5855121978275,23.9998190627585,37.8184448249704,55.0646202881473,27.6385520388805,19.894894270793,48.8272277339767,19.3527944544072,51.9630785906763,51.2938509676197,49.7910601523245,37.6766836234192,22.1414284357484,20.1565050535465,27.7585429287964,33.4711364666313,49.9554957351871,24.5359282045235,28.4928209152516,18.2462400473678,52.7296862971849,29.0137653945587,42.3754270594781,31.7197466422938,39.3715257943396,68.6023693523217,23.5979658855365,69.1461044589335,37.3645887974121,39.1539556298741,31.8653216986197,27.6852199528207,76.4821347711453,24.093215212254,24.8887697646536
"E255",34.1651552247174,34.6022199096223,35.4136296158872,37.1214714622993,23.8891942497103,46.5611097708119,28.2268018176695,22.6600961018427,24.7461610151769,31.2585128519235,31.2557702952131,36.2065968354949,21.6034766925332,20.1196272264823,40.3342220557811,67.5340749816395,43.4261484301942,22.4213313284885,26.5891206420132,34.1454342177345,24.7420136745945,42.6551197439285,20.4941998410373,33.754662115015,37.2151517300034,32.1561870655839,36.2710418571759,37.0375701303867,18.0797322027691,28.5598334010418,37.4902622744333,29.178842498964,39.6169471446946,38.4309609941356,23.3581292969024,33.2298557836109,39.630869470297,68.930590591622,18.6311311170521,40.913196153149
"E256",41.5496872184403,37.0384337147642,40.783478550995,61.6211591200281,14.02036782587,31.5467417187425,33.0055327137287,49.6089623481194,81.5709906523237,31.8026569620811,19.6369305786246,31.878155462714,16.6471847303556,38.5558871124816,44.9306041527887,53.9389264833364,40.5581483024449,30.9023330852848,46.3418510623864,52.2996541126481,39.008502458815,39.5730574537861,22.7987313082572,27.9105024968867,71.7953214010738,31.5058858155934,21.2286989945579,60.5510247061726,28.1049937549822,42.1564583188055,33.4158257388808,39.634237369288,45.1878155063332,19.6803957320157,36.9881047619856,41.3396157293552,59.8060567489717,59.2434116388825,26.2022986959196,54.4111184979995
"E257",16.1571408543153,16.330829892997,14.2708024889185,27.490808058547,13.7874844361028,17.6829530870475,13.9256872624776,22.2844573189623,32.9065425104715,12.5885394175486,12.2558853044697,31.0556428936273,14.129205695102,21.6465280634066,38.59181267089,46.3189265208677,37.8993498214905,18.1113085666496,12.6765029646271,22.7890109629436,15.4654711143186,15.3084996577147,21.7592597297141,11.1318313060782,18.7401708509828,15.5755217057012,16.7005671476789,30.3276726986271,10.2359361284775,26.6817969244937,26.2306903654822,17.9269081985898,47.4628585240094,21.1420458513989,15.8610944075028,19.2239024864957,21.960325449886,39.5439599619771,10.5526523435067,16.2926920842664
"E258",18.0923397598383,14.3404791731577,11.2139135342083,21.1722924723988,12.4465292107351,19.6576630006118,17.4122435139987,18.3348224475297,17.1458625016586,10.953550845573,15.3611643806942,11.4915691975743,9.05566924634721,13.2181716870682,27.2850851367806,15.3477424623216,27.3909237943518,16.266231763486,13.4234908719161,24.0611699441744,26.3334871561166,18.1530249516923,13.0208464935096,15.190673967637,6.82673858284018,23.3529335725597,9.56159100792376,16.8161445220706,10.2981032419625,22.7717013296675,11.9388798805009,14.3860010652121,29.1987954112309,23.4082995468972,18.6328735879259,14.820908699187,10.4986094357657,24.2463570009568,14.0808617727362,8.65657487097066
"E259",23.8451141544443,11.2551301655714,24.420551550795,20.6732855885867,14.5059520856054,17.6717843217125,20.9477967669617,21.3937755482106,24.3159102709017,18.1226806260816,11.46069529037,23.9210023231538,11.3062795319835,12.8889867034506,25.0932864598818,39.6791049319825,17.1713104290594,36.9509404269541,17.0215996325331,20.9152862332487,18.9327488735447,12.1881084842837,13.6222573223091,17.6865227415551,18.7849888846116,19.1838639945807,22.161910773886,18.8744595917658,13.4385676585259,18.4554951205808,9.61819271418971,20.9726892987498,34.9251549222681,24.0737092798806,25.0783093878413,12.7385844371395,32.3100809388937,23.1055932650267,31.4213940317707,25.8963105149631
"E260",14.9020039874023,17.7926809043649,22.1442406547108,26.4063634710102,12.1472138467559,26.5968797604618,17.0452078561583,25.0178201167774,20.1073118236816,17.1788970766703,16.4762172452786,19.1059974942637,13.9777955443241,20.1211682340654,29.3555660434819,22.0822492725568,43.429997307925,38.3875844236044,21.7270878297789,42.8663177359341,33.5082682755632,24.4500515388567,17.9748242080977,14.0095754510006,13.2049588751788,13.0355008722008,30.7915335571794,22.0280975714594,12.8731454010552,33.577614853748,28.1007190424653,18.9423016231371,53.9073676766651,21.6431673606422,20.5557939245797,21.7570600202398,28.6229725288288,22.9624357055351,16.6355618984524,35.3751331485173
"E261",22.6607686454301,43.2142433170423,24.5788373931495,36.1247415553105,22.0525027147946,34.487236033005,21.218920069723,34.7530559032485,36.3230754792483,21.3280646924676,16.4221179838284,30.6365056003679,32.1361658516058,25.359105472384,50.672073008864,33.4517864180811,59.3267664625443,14.7957173196559,17.3090558751956,23.5323845867291,51.1227143511938,31.9056242654283,21.6504200928789,17.8954356705556,26.3428873722915,49.6709048487439,20.184807428854,39.9277212324803,19.9022205735503,56.3286930937528,32.8285101454097,28.8567697103801,39.4139338236662,28.5466950377748,32.1480485451195,24.1820176247387,29.186960428089,57.5030270253968,13.6893920624819,20.9044874128618
"E262",44.8193274948761,24.7004996610183,38.3270962495661,44.4268974225433,18.5577008644234,35.8775581729887,31.8916965274035,29.1127806208267,37.0167434237566,36.1229979967947,10.671411249907,23.795516269285,25.3007477737456,31.6375177413303,41.4040527147047,60.3330245189383,57.5797287402773,31.4639527784772,22.8060611863716,35.6860885397123,27.2757060861756,33.5039405826889,22.6057193343947,33.7273895943941,28.1008432670371,39.14994928414,20.324384365287,38.608898568077,15.7869989990023,57.7424629429813,29.8086917457125,24.5886965647396,69.7712087759084,31.2964088885295,51.6549697379914,28.9201679101334,43.2706580259595,34.0088195426954,40.9573942710609,39.5048783099356
"E263",32.5513764414651,26.1402529797438,22.9519602405392,23.4120538662516,19.4610032866511,43.0494603992918,29.4460437153681,32.6857442608131,33.9602274568476,27.4767561297266,18.7569026077177,39.8459420971441,26.9432892557447,35.3626867351424,36.8473275089429,51.2055055666487,44.1595570685239,41.3262782017837,25.4208881135682,23.1773772269718,34.2936896002092,36.0702896920067,29.1608446955672,18.086156382121,18.3300767141802,27.757783692814,23.6825325947531,29.9202511037646,29.4815895441328,26.4156250078847,19.3811065611199,38.4321819311513,42.5153115727045,31.0729350033174,20.6018845709262,23.7185476052015,32.5830809393437,53.3759920141821,21.2042223911971,20.9294143647445
"E264",38.1954273510062,28.9156324748711,23.085178872025,66.2523937294491,22.2339886690635,33.1020475183715,73.9999229901605,42.4264457237042,47.2982709897751,46.2760278322168,20.3410257507628,49.2574357653325,21.8777100688876,34.3272961381453,56.2489792288491,32.0938112572286,58.3266551157066,31.2130773156798,29.5730106446534,42.1660433048419,51.9627090364108,38.4123807917447,27.6196664304773,41.3134663124421,33.9779910664195,57.3576114667683,28.5636278377381,49.1354186902262,22.9501637951562,54.0488541536151,26.0270783633014,53.3582145875194,50.7471520490584,25.6290259713584,53.5598438660979,33.57787173678,52.8432770939787,74.8674954231242,25.3696522542327,58.4458620036166
"E265",20.420126952933,37.6318076649935,16.7824046493784,37.0946265707516,12.7030239103037,24.5208695773507,23.0928558223129,33.7815108478818,14.4885454482565,21.9754406838782,10.3285077617651,30.6753096953658,15.5678655827149,15.5220347708494,26.3062799000562,53.3881170859643,37.7879106055486,18.3935648639924,20.403214801919,16.1647501748653,16.5204551318904,14.4888307444222,16.6853383898383,12.1628502162597,15.1810106874991,31.0479638469205,13.7424503616918,30.8090180754528,25.0698293050807,24.3427251089196,29.0890294070843,26.5896126749635,43.1091005854698,20.1465413313297,24.6684316376929,27.1020981062461,43.0182993184245,23.1241571305323,14.9872966946191,33.9406500574427
"E266",40.2430498546514,15.7544775061497,18.3459601550428,30.8412612170236,22.1421104819446,19.9731202128624,25.7934552942777,30.4773259405796,32.7615444997444,13.853690364409,14.5342274683897,23.7317679261921,20.1657068674259,20.7751090897409,33.3290115746554,39.6660927256231,32.0083726819798,25.0723654395145,18.3008972879475,33.6556231689484,37.8387966950933,49.0420046363731,17.5059142255531,18.2055540980764,20.4421344313292,21.8305283110313,16.3185299609449,34.3786210846608,23.3268461249118,23.2146044292257,18.3295428501062,32.4580735499445,28.7145719783584,40.8656488047886,24.9692610434755,37.0744572545094,23.28269473403,45.4934995434119,15.8139502078651,32.1476111615293
"E267",40.914306800395,31.1089532033258,31.918359026641,56.5796930191126,17.2264117169087,23.0456467349899,24.1097005717982,43.2167241712074,23.9393491232506,26.4494428486232,18.7335888785738,46.500711249465,26.0148858316197,34.8544231278962,49.3758440826518,60.3985933473286,40.6281968272817,47.7669073735577,17.7178742226,26.140459997415,42.3810337924405,42.4070145411707,16.098483397829,29.2935007046642,22.1761547579752,43.5701107064169,29.0590986248786,34.1512288449566,30.8251423248606,41.080037225604,40.309847739294,26.1644067478843,46.6359744194994,47.4671920851245,30.5004736243911,38.7607553722894,35.7754574725435,46.0771634355365,27.47320519279,38.7323871551236
"E268",28.1254703995253,20.849683448377,31.4608942696745,28.8901500663253,31.9176242907708,30.3652819940818,28.098455638191,41.8186160145151,46.9655444679807,19.1561160409384,17.7982272531616,35.5738424138946,27.020301978533,40.4927560821708,48.9333052321819,35.8566007167527,37.6207242741621,37.7028318294813,20.9754155595925,33.6723619921919,44.5287492987345,33.5807378083516,32.1292644190764,23.2815546712109,37.2233960869701,54.558061405802,24.2126963177874,45.7374811771878,18.9532865866081,37.4166908395025,28.5049221287129,42.5605718885089,69.7479638333158,27.2022029707165,29.6327613335969,26.2972678415613,45.4069988792165,41.7772419698689,21.6214859438168,36.6368699283866
"E269",23.3975835652874,20.9720588972925,44.1025288146631,29.7089751794366,24.8501816310763,13.8440575979026,19.9099989995862,26.5947497825121,35.0575858258884,18.6674839404579,19.4222469122312,25.3068340177792,16.693710132825,23.1678147035644,30.2904035581223,44.3211470714474,60.2109148938044,28.8182278976313,24.7909141902984,29.5469562971914,39.17402623521,21.2061666556773,29.3665316257853,26.775705453756,18.5976910634218,26.4349754363496,13.5448590529297,23.184129011488,22.5097574655917,27.1813771120555,24.5176195563856,15.4045040041638,45.4766839891639,20.2015943511632,22.4541827873902,20.5788445149803,28.9490903322198,37.7579038814289,17.8388555447122,25.249014469987
"E270",34.9923300551251,20.2372347047131,18.4290806604773,33.8695700857328,21.6689052390059,22.4391948333962,24.6652580382714,30.0421448721863,18.1710170448675,25.9656280540843,13.3007117068418,38.2325389385715,36.3860753076091,30.2857884060278,32.8154751731589,19.4943291268,26.7002318760391,25.3246483323091,25.880350730005,28.4719863907813,34.4237764908567,27.1081662719488,17.5796457577348,14.463704617923,14.8198477799405,19.2102857698571,11.9744433023154,33.3720876250072,12.6491468534117,16.2169193137956,18.3535673078608,19.3762250083315,29.6846884630448,29.829180431834,19.2983181957452,24.0888367721741,28.0661964020829,48.1456994015459,11.8234421221883,21.490454115341
"E271",18.537703916005,12.7907281039885,15.4232731951443,18.9840994545652,8.50765914803745,14.2018752393865,23.771082712849,15.0409668605815,14.1026293500437,20.2400982833321,6.78606105735013,45.074160293152,15.448918539282,18.1838585764979,29.0171582182806,25.5994809849261,23.029723398055,19.3097706940381,10.9800980468793,22.2132703444863,28.9392129954499,18.5525000230722,15.1308211005614,12.2003745690403,9.63465834718406,19.9340555436768,15.0780404843653,17.7659670716696,11.1109718228541,16.8517818857523,15.480728202875,20.4377910356058,34.6230331378033,12.6915103797638,12.0324572191364,12.5821242904909,20.2262996456734,31.5699904782342,12.9724562985744,23.4304033077709
"E272",32.1637470280656,46.9455547340616,34.4700329537802,44.046408202172,45.2458453839397,48.9006617888285,37.000599380175,69.7623808989862,28.073842753994,27.4872310656307,32.5258271064321,69.3167398496739,40.7921383323303,19.6677925515989,106.392993400395,49.2799133840272,86.0655416331141,53.8494350177176,36.1984191467567,69.8931841978122,64.5081318213714,72.188466598719,33.7473278491434,11.3683220508223,36.8971763123569,54.6486941252886,19.4159170355103,62.9340726372425,51.9728055774642,23.4533568767303,38.1879078782369,37.7872608063958,89.5846430185293,37.6526963104034,23.9072938544935,70.4551232824766,83.1501731194981,62.4598050176438,11.1426012827378,76.2015118900292
"E273",35.8424211164027,26.539413236677,35.0719547559714,77.7781701936978,27.7836863234967,61.3273324274487,36.8419394131773,49.030805409241,53.8130373328041,24.0990267885243,20.7899654620753,46.8585014512339,29.3083289831678,40.3825027099995,39.2519583012021,74.8181085380819,46.2773333214038,43.9406580856566,49.1449799602232,51.376858062468,31.3225048278264,50.1901207264925,25.346492157061,30.4561888681989,21.7898585115101,40.0982831564302,25.2362106885332,46.9812558071645,27.7716850114729,27.0405204280548,29.1901568688757,32.3332275499972,92.0876102503082,27.8762068057774,43.014082615662,56.4360400683886,25.5243714785769,55.8527136540495,31.8226268508768,48.3495508679097
"E274",16.5110556358048,9.59045608502904,13.1714819421549,28.1906776094249,7.44184192334076,16.3456832499375,17.6877883110164,31.0208463679501,14.8961760114419,12.3865611212844,6.18554822720527,18.9779785044389,11.6075322710533,17.050608449678,30.5827132112764,10.604565487579,15.7510711236744,14.6576785726172,12.2934749280984,13.1241185383984,27.963975884514,17.1496239763602,17.3897788099639,17.6419336357852,10.3305765527908,12.4453979905879,12.1848788793705,17.6162860702512,10.7441221908607,13.3382657626694,17.6760971979158,21.1388792223694,39.2776123370959,19.5640831214958,16.5144235981845,15.590863743783,18.5904683912872,25.0658791453979,9.5395784640061,17.374097187157
"E275",23.4227548381614,28.1512810940011,27.3548091876332,47.2819261350137,18.4680422788715,50.009033998109,20.3096739528864,61.144655790287,45.9183681981228,36.0823407658828,20.0114759942978,33.3058746127741,23.2662938029876,32.7571109435619,59.6244437479378,41.4070216511295,57.6345976345345,31.5738830588674,36.2317328811434,30.978877353046,32.2552094813923,44.1452190780307,15.7597506867431,27.6725515459832,23.1540179809635,33.8296042682206,12.8156438444235,35.3093040713883,22.9440626315781,39.1583187618914,28.4320278633467,32.1552654605351,51.3183309194086,29.036754010449,31.3137895192656,43.9528422998977,49.7964200754935,51.3355232983629,10.0871309129389,27.9184158034125
"E276",48.0219385836587,51.9854278700607,9.49177220171776,71.9014804591092,11.7824116601819,15.5934851160951,65.0721736926165,25.7410375073063,19.6441305031527,15.1986714346635,9.77638555098417,22.8592574203551,9.67946248818356,47.282054980706,16.3584307467508,65.4749339796105,14.7066144215023,57.9718179082588,28.3703613903415,23.8311863911931,51.3489088747803,72.0883435880199,11.8328757035695,10.0612812743019,13.0882051220581,50.860844323563,61.4341693502391,25.1764109743064,70.0936238889817,75.5894991979054,44.2817970400381,30.5691410567869,22.4392918774086,79.7072867018312,18.4455691770889,55.3548429756601,13.5017914967455,18.3153189938548,11.8057608752183,16.8642542405679
"E277",40.5503722273226,42.0296791467797,29.6808305928077,43.1826262296596,35.988577842521,44.4769003714208,37.2965224980885,75.721713158482,36.4911937669481,47.4707022258012,27.5109781811142,36.9057872976811,33.5468206224406,52.2780076071503,99.2765059880658,48.1420593202892,56.5349302339701,38.9313040345977,26.3474354610955,60.3997137323863,36.1432236191219,57.0701408411609,19.0633542589831,37.1097476097471,18.6282579646383,43.6854727890627,23.9836441655203,46.0870072977652,28.2693660402661,67.438854142996,43.4920727998637,43.8380430918476,47.2549558089585,32.6029440156366,58.9688163294388,35.911230247226,79.1656826003378,45.834585292386,45.3540957326697,42.0340513733658
