"examinee_id","item_id","item_position","initial_score","final_score","changed","wrong_to_right","right_to_wrong"
"E196","I37",37,1,1,0,0,0
"E196","I38",38,1,1,0,0,0
"E196","I39",39,0,0,0,0,0
"E196","I40",40,1,1,0,0,0
"E197","I01",1,1,1,0,0,0
"E197","I02",2,1,0,1,0,1
"E197","I03",3,1,1,0,0,0
"E197","I04",4,0,0,0,0,0
"E197","I05",5,0,0,0,0,0
"E197","I06",6,0,0,0,0,0
"E197","I07",7,0,0,0,0,0
"E197","I08",8,1,1,0,0,0
"E197","I09",9,0,1,1,1,0
"E197","I10",10,0,0,0,0,0
"E197","I11",11,0,0,0,0,0
"E197","I12",12,0,0,0,0,0
"E197","I13",13,0,0,0,0,0
"E197","I14",14,0,0,0,0,0
"E197","I15",15,0,0,0,0,0
"E197","I16",16,1,1,0,0,0
"E197","I17",17,0,0,0,0,0
"E197","I18",18,0,0,0,0,0
"E197","I19",19,1,1,0,0,0
"E197","I20",20,1,1,0,0,0
"E197","I21",21,0,0,0,0,0
"E197","I22",22,0,0,0,0,0
"E197","I23",23,1,1,0,0,0
"E197","I24",24,1,0,1,0,1
"E197","I25",25,0,0,0,0,0
"E197","I26",26,1,1,0,0,0
"E197","I27",27,0,0,0,0,0
"E197","I28",28,1,1,0,0,0
"E197","I29",29,1,1,0,0,0
"E197","I30",30,0,0,0,0,0
"E197","I31",31,0,0,0,0,0
"E197","I32",32,1,1,0,0,0
"E197","I33",33,0,0,0,0,0
"E197","I34",34,0,0,0,0,0
"E197","I35",35,0,0,0,0,0
"E197","I36",36,0,0,0,0,0
"E197","I37",37,0,0,0,0,0
"E197","I38",38,1,1,0,0,0
"E197","I39",39,0,0,0,0,0
"E197","I40",40,0,0,0,0,0
"E198","I01",1,1,1,0,0,0
"E198","I02",2,0,0,0,0,0
"E198","I03",3,0,0,0,0,0
"E198","I04",4,1,1,0,0,0
"E198","I05",5,1,1,0,0,0
"E198","I06",6,1,1,0,0,0
"E198","I07",7,0,0,0,0,0
"E198","I08",8,0,0,0,0,0
"E198","I09",9,1,1,0,0,0
"E198","I10",10,0,0,0,0,0
"E198","I11",11,0,0,0,0,0
"E198","I12",12,0,0,0,0,0
"E198","I13",13,0,0,0,0,0
"E198","I14",14,1,1,0,0,0
"E198","I15",15,0,1,1,1,0
"E198","I16",16,1,1,0,0,0
"E198","I17",17,1,1,0,0,0
"E198","I18",18,0,0,0,0,0
"E198","I19",19,0,0,0,0,0
"E198","I20",20,1,1,0,0,0
"E198","I21",21,0,0,0,0,0
"E198","I22",22,1,1,0,0,0
"E198","I23",23,0,0,0,0,0
"E198","I24",24,0,0,0,0,0
"E198","I25",25,0,0,0,0,0
"E198","I26",26,1,1,0,0,0
"E198","I27",27,1,1,0,0,0
"E198","I28",28,1,1,0,0,0
"E198","I29",29,1,1,0,0,0
"E198","I30",30,0,0,0,0,0
"E198","I31",31,0,0,0,0,0
"E198","I32",32,1,1,0,0,0
"E198","I33",33,0,0,0,0,0
"E198","I34",34,0,0,0,0,0
"E198","I35",35,0,0,0,0,0
"E198","I36",36,1,1,0,0,0
"E198","I37",37,0,1,1,1,0
"E198","I38",38,1,1,0,0,0
"E198","I39",39,0,0,0,0,0
"E198","I40",40,1,1,0,0,0
"E199","I01",1,1,1,0,0,0
"E199","I02",2,0,0,0,0,0
"E199","I03",3,1,1,0,0,0
"E199","I04",4,0,0,0,0,0
"E199","I05",5,0,0,0,0,0
"E199","I06",6,1,1,0,0,0
"E199","I07",7,0,0,0,0,0
"E199","I08",8,0,0,0,0,0
"E199","I09",9,0,0,0,0,0
"E199","I10",10,1,1,0,0,0
"E199","I11",11,0,0,0,0,0
"E199","I12",12,0,0,0,0,0
"E199","I13",13,0,0,0,0,0
"E199","I14",14,0,0,0,0,0
"E199","I15",15,0,0,0,0,0
"E199","I16",16,0,0,0,0,0
"E199","I17",17,0,0,0,0,0
"E199","I18",18,1,1,0,0,0
"E199","I19",19,0,0,0,0,0
"E199","I20",20,0,0,0,0,0
"E199","I21",21,0,0,0,0,0
"E199","I22",22,0,0,0,0,0
"E199","I23",23,0,0,0,0,0
"E199","I24",24,1,1,0,0,0
"E199","I25",25,0,0,0,0,0
"E199","I26",26,0,0,0,0,0
"E199","I27",27,0,0,0,0,0
"E199","I28",28,0,0,0,0,0
"E199","I29",29,0,0,0,0,0
"E199","I30",30,0,0,0,0,0
"E199","I31",31,0,0,0,0,0
"E199","I32",32,0,0,0,0,0
"E199","I33",33,0,0,0,0,0
"E199","I34",34,0,0,0,0,0
"E199","I35",35,0,0,0,0,0
"E199","I36",36,0,0,0,0,0
"E199","I37",37,1,1,0,0,0
"E199","I38",38,1,1,0,0,0
"E199","I39",39,0,0,0,0,0
"E199","I40",40,0,0,0,0,0
"E200","I01",1,1,1,0,0,0
"E200","I02",2,0,0,0,0,0
"E200","I03",3,1,1,0,0,0
"E200","I04",4,1,1,0,0,0
"E200","I05",5,0,0,0,0,0
"E200","I06",6,1,1,0,0,0
"E200","I07",7,0,0,0,0,0
"E200","I08",8,1,1,0,0,0
"E200","I09",9,1,1,0,0,0
"E200","I10",10,0,0,0,0,0
"E200","I11",11,1,1,0,0,0
"E200","I12",12,0,0,0,0,0
"E200","I13",13,0,0,0,0,0
"E200","I14",14,0,0,0,0,0
"E200","I15",15,1,1,0,0,0
"E200","I16",16,1,1,0,0,0
"E200","I17",17,1,1,0,0,0
"E200","I18",18,0,0,0,0,0
"E200","I19",19,1,1,0,0,0
"E200","I20",20,1,1,0,0,0
"E200","I21",21,0,0,0,0,0
"E200","I22",22,0,0,0,0,0
"E200","I23",23,0,0,0,0,0
"E200","I24",24,0,0,0,0,0
"E200","I25",25,1,1,0,0,0
"E200","I26",26,0,0,0,0,0
"E200","I27",27,1,1,0,0,0
"E200","I28",28,1,1,0,0,0
"E200","I29",29,0,0,0,0,0
"E200","I30",30,0,1,1,1,0
"E200","I31",31,1,0,1,0,1
"E200","I32",32,1,1,0,0,0
"E200","I33",33,0,0,0,0,0
"E200","I34",34,0,0,0,0,0
"E200","I35",35,0,0,0,0,0
"E200","I36",36,1,1,0,0,0
"E200","I37",37,1,1,0,0,0
"E200","I38",38,1,1,0,0,0
"E200","I39",39,1,1,0,0,0
"E200","I40",40,0,0,0,0,0
"E201","I01",1,0,0,0,0,0
"E201","I02",2,0,0,0,0,0
"E201","I03",3,1,1,0,0,0
"E201","I04",4,1,1,0,0,0
"E201","I05",5,0,0,0,0,0
"E201","I06",6,1,1,0,0,0
"E201","I07",7,1,1,0,0,0
"E201","I08",8,1,1,0,0,0
"E201","I09",9,0,0,0,0,0
"E201","I10",10,1,1,0,0,0
"E201","I11",11,0,0,0,0,0
"E201","I12",12,1,1,0,0,0
"E201","I13",13,0,0,0,0,0
"E201","I14",14,0,0,0,0,0
"E201","I15",15,0,0,0,0,0
"E201","I16",16,1,1,0,0,0
"E201","I17",17,1,1,0,0,0
"E201","I18",18,0,0,0,0,0
"E201","I19",19,1,1,0,0,0
"E201","I20",20,0,0,0,0,0
"E201","I21",21,0,0,0,0,0
"E201","I22",22,0,0,0,0,0
"E201","I23",23,0,0,0,0,0
"E201","I24",24,0,0,0,0,0
"E201","I25",25,0,0,0,0,0
"E201","I26",26,0,0,0,0,0
"E201","I27",27,0,0,0,0,0
"E201","I28",28,1,1,0,0,0
"E201","I29",29,0,0,0,0,0
"E201","I30",30,1,1,0,0,0
"E201","I31",31,0,0,0,0,0
"E201","I32",32,1,1,0,0,0
"E201","I33",33,0,0,0,0,0
"E201","I34",34,0,0,0,0,0
"E201","I35",35,0,0,0,0,0
"E201","I36",36,1,1,0,0,0
"E201","I37",37,1,1,0,0,0
"E201","I38",38,0,0,0,0,0
"E201","I39",39,1,0,1,0,1
"E201","I40",40,0,0,0,0,0
"E202","I01",1,1,1,0,0,0
"E202","I02",2,0,0,0,0,0
"E202","I03",3,1,1,0,0,0
"E202","I04",4,1,1,0,0,0
"E202","I05",5,1,1,0,0,0
"E202","I06",6,1,1,0,0,0
"E202","I07",7,1,1,0,0,0
"E202","I08",8,1,1,0,0,0
"E202","I09",9,1,1,0,0,0
"E202","I10",10,0,0,0,0,0
"E202","I11",11,1,1,0,0,0
"E202","I12",12,0,0,0,0,0
"E202","I13",13,0,0,0,0,0
"E202","I14",14,1,1,0,0,0
"E202","I15",15,1,1,0,0,0
"E202","I16",16,1,1,0,0,0
"E202","I17",17,1,1,0,0,0
"E202","I18",18,1,1,0,0,0
"E202","I19",19,1,1,0,0,0
"E202","I20",20,1,1,0,0,0
"E202","I21",21,0,0,0,0,0
"E202","I22",22,1,1,0,0,0
"E202","I23",23,1,1,0,0,0
"E202","I24",24,0,0,0,0,0
"E202","I25",25,1,1,0,0,0
"E202","I26",26,1,1,0,0,0
"E202","I27",27,1,1,0,0,0
"E202","I28",28,1,1,0,0,0
"E202","I29",29,1,1,0,0,0
"E202","I30",30,0,0,0,0,0
"E202","I31",31,0,0,0,0,0
"E202","I32",32,0,0,0,0,0
"E202","I33",33,0,0,0,0,0
"E202","I34",34,0,0,0,0,0
"E202","I35",35,0,0,0,0,0
"E202","I36",36,1,1,0,0,0
"E202","I37",37,1,1,0,0,0
"E202","I38",38,1,1,0,0,0
"E202","I39",39,1,1,0,0,0
"E202","I40",40,0,0,0,0,0
"E203","I01",1,1,1,0,0,0
"E203","I02",2,0,0,0,0,0
"E203","I03",3,0,0,0,0,0
"E203","I04",4,1,1,0,0,0
"E203","I05",5,1,1,0,0,0
"E203","I06",6,0,0,0,0,0
"E203","I07",7,1,1,0,0,0
"E203","I08",8,0,0,0,0,0
"E203","I09",9,1,1,0,0,0
"E203","I10",10,0,0,0,0,0
"E203","I11",11,0,0,0,0,0
"E203","I12",12,0,0,0,0,0
"E203","I13",13,0,0,0,0,0
"E203","I14",14,0,0,0,0,0
"E203","I15",15,0,0,0,0,0
"E203","I16",16,1,1,0,0,0
"E203","I17",17,0,0,0,0,0
"E203","I18",18,0,0,0,0,0
"E203","I19",19,1,1,0,0,0
"E203","I20",20,0,0,0,0,0
"E203","I21",21,1,1,0,0,0
"E203","I22",22,1,1,0,0,0
"E203","I23",23,0,0,0,0,0
"E203","I24",24,1,0,1,0,1
"E203","I25",25,1,1,0,0,0
"E203","I26",26,1,1,0,0,0
"E203","I27",27,0,0,0,0,0
"E203","I28",28,0,0,0,0,0
"E203","I29",29,0,0,0,0,0
"E203","I30",30,1,1,0,0,0
"E203","I31",31,0,0,0,0,0
"E203","I32",32,1,1,0,0,0
"E203","I33",33,0,0,0,0,0
"E203","I34",34,1,1,0,0,0
"E203","I35",35,1,1,0,0,0
"E203","I36",36,0,0,0,0,0
"E203","I37",37,0,0,0,0,0
"E203","I38",38,1,1,0,0,0
"E203","I39",39,0,0,0,0,0
"E203","I40",40,0,0,0,0,0
"E204","I01",1,1,1,0,0,0
"E204","I02",2,0,0,0,0,0
"E204","I03",3,0,0,0,0,0
"E204","I04",4,0,0,0,0,0
"E204","I05",5,0,0,0,0,0
"E204","I06",6,0,0,0,0,0
"E204","I07",7,1,1,0,0,0
"E204","I08",8,0,0,0,0,0
"E204","I09",9,0,0,0,0,0
"E204","I10",10,0,0,0,0,0
"E204","I11",11,0,0,0,0,0
"E204","I12",12,1,1,0,0,0
"E204","I13",13,1,1,0,0,0
"E204","I14",14,0,0,0,0,0
"E204","I15",15,0,0,0,0,0
"E204","I16",16,1,1,0,0,0
"E204","I17",17,0,0,0,0,0
"E204","I18",18,1,1,0,0,0
"E204","I19",19,0,0,0,0,0
"E204","I20",20,1,1,0,0,0
"E204","I21",21,0,0,0,0,0
"E204","I22",22,0,0,0,0,0
"E204","I23",23,0,0,0,0,0
"E204","I24",24,0,0,0,0,0
"E204","I25",25,1,1,0,0,0
"E204","I26",26,0,0,0,0,0
"E204","I27",27,0,0,0,0,0
"E204","I28",28,0,0,0,0,0
"E204","I29",29,0,0,0,0,0
"E204","I30",30,0,0,0,0,0
"E204","I31",31,0,0,0,0,0
"E204","I32",32,0,0,0,0,0
"E204","I33",33,0,0,0,0,0
"E204","I34",34,0,0,0,0,0
"E204","I35",35,0,0,0,0,0
"E204","I36",36,0,0,0,0,0
"E204","I37",37,1,0,1,0,1
"E204","I38",38,1,1,0,0,0
"E204","I39",39,1,1,0,0,0
"E204","I40",40,0,0,0,0,0
"E205","I01",1,1,1,0,0,0
"E205","I02",2,1,1,0,0,0
"E205","I03",3,0,1,1,1,0
"E205","I04",4,1,1,0,0,0
"E205","I05",5,0,0,0,0,0
"E205","I06",6,1,1,0,0,0
"E205","I07",7,0,1,1,1,0
"E205","I08",8,1,1,0,0,0
"E205","I09",9,0,0,0,0,0
"E205","I10",10,0,0,0,0,0
"E205","I11",11,0,0,0,0,0
"E205","I12",12,0,0,0,0,0
"E205","I13",13,1,1,0,0,0
"E205","I14",14,0,0,0,0,0
"E205","I15",15,0,0,0,0,0
"E205","I16",16,0,0,0,0,0
"E205","I17",17,1,1,0,0,0
"E205","I18",18,1,1,0,0,0
"E205","I19",19,1,1,0,0,0
"E205","I20",20,0,0,0,0,0
"E205","I21",21,1,1,0,0,0
"E205","I22",22,0,0,0,0,0
"E205","I23",23,1,1,0,0,0
"E205","I24",24,0,0,0,0,0
"E205","I25",25,1,1,0,0,0
"E205","I26",26,0,0,0,0,0
"E205","I27",27,0,0,0,0,0
"E205","I28",28,1,1,0,0,0
"E205","I29",29,1,1,0,0,0
"E205","I30",30,1,1,0,0,0
"E205","I31",31,0,0,0,0,0
"E205","I32",32,0,0,0,0,0
"E205","I33",33,0,0,0,0,0
"E205","I34",34,0,0,0,0,0
"E205","I35",35,0,0,0,0,0
"E205","I36",36,1,0,1,0,1
"E205","I37",37,0,0,0,0,0
"E205","I38",38,1,1,0,0,0
"E205","I39",39,1,1,0,0,0
"E205","I40",40,0,0,0,0,0
"E206","I01",1,1,1,0,0,0
"E206","I02",2,1,1,0,0,0
"E206","I03",3,1,1,0,0,0
"E206","I04",4,1,1,0,0,0
"E206","I05",5,1,1,0,0,0
"E206","I06",6,1,1,0,0,0
"E206","I07",7,1,1,0,0,0
"E206","I08",8,1,1,0,0,0
"E206","I09",9,1,1,0,0,0
"E206","I10",10,1,1,0,0,0
"E206","I11",11,1,1,0,0,0
"E206","I12",12,1,1,0,0,0
"E206","I13",13,1,1,0,0,0
"E206","I14",14,1,1,0,0,0
"E206","I15",15,1,1,0,0,0
"E206","I16",16,1,1,0,0,0
"E206","I17",17,1,1,0,0,0
"E206","I18",18,1,1,0,0,0
"E206","I19",19,0,0,0,0,0
"E206","I20",20,1,1,0,0,0
"E206","I21",21,0,0,0,0,0
"E206","I22",22,1,1,0,0,0
"E206","I23",23,1,1,0,0,0
"E206","I24",24,1,1,0,0,0
"E206","I25",25,1,1,0,0,0
"E206","I26",26,1,1,0,0,0
"E206","I27",27,1,1,0,0,0
"E206","I28",28,1,1,0,0,0
"E206","I29",29,1,1,0,0,0
"E206","I30",30,1,1,0,0,0
"E206","I31",31,0,0,0,0,0
"E206","I32",32,1,1,0,0,0
"E206","I33",33,1,1,0,0,0
"E206","I34",34,0,0,0,0,0
"E206","I35",35,1,1,0,0,0
"E206","I36",36,1,1,0,0,0
"E206","I37",37,1,1,0,0,0
"E206","I38",38,1,1,0,0,0
"E206","I39",39,1,1,0,0,0
"E206","I40",40,0,1,1,1,0
"E207","I01",1,1,1,0,0,0
"E207","I02",2,1,0,1,0,1
"E207","I03",3,0,0,0,0,0
"E207","I04",4,0,0,0,0,0
"E207","I05",5,0,0,0,0,0
"E207","I06",6,1,1,0,0,0
"E207","I07",7,0,0,0,0,0
"E207","I08",8,0,0,0,0,0
"E207","I09",9,0,0,0,0,0
"E207","I10",10,0,0,0,0,0
"E207","I11",11,1,1,0,0,0
"E207","I12",12,1,1,0,0,0
"E207","I13",13,0,0,0,0,0
"E207","I14",14,0,0,0,0,0
"E207","I15",15,0,0,0,0,0
"E207","I16",16,1,1,0,0,0
"E207","I17",17,0,0,0,0,0
"E207","I18",18,0,0,0,0,0
"E207","I19",19,1,1,0,0,0
"E207","I20",20,0,0,0,0,0
"E207","I21",21,0,0,0,0,0
"E207","I22",22,1,1,0,0,0
"E207","I23",23,0,0,0,0,0
"E207","I24",24,0,0,0,0,0
"E207","I25",25,1,1,0,0,0
"E207","I26",26,1,1,0,0,0
"E207","I27",27,0,0,0,0,0
"E207","I28",28,1,1,0,0,0
"E207","I29",29,0,0,0,0,0
"E207","I30",30,0,0,0,0,0
"E207","I31",31,1,0,1,0,1
"E207","I32",32,1,0,1,0,1
"E207","I33",33,0,0,0,0,0
"E207","I34",34,0,0,0,0,0
"E207","I35",35,0,0,0,0,0
"E207","I36",36,1,1,0,0,0
"E207","I37",37,1,1,0,0,0
"E207","I38",38,1,1,0,0,0
"E207","I39",39,0,0,0,0,0
"E207","I40",40,1,1,0,0,0
"E208","I01",1,1,1,0,0,0
"E208","I02",2,0,0,0,0,0
"E208","I03",3,0,0,0,0,0
"E208","I04",4,0,1,1,1,0
"E208","I05",5,1,1,0,0,0
"E208","I06",6,1,1,0,0,0
"E208","I07",7,1,1,0,0,0
"E208","I08",8,0,0,0,0,0
"E208","I09",9,0,0,0,0,0
"E208","I10",10,0,0,0,0,0
"E208","I11",11,0,0,0,0,0
"E208","I12",12,0,0,0,0,0
"E208","I13",13,0,0,0,0,0
"E208","I14",14,0,0,0,0,0
"E208","I15",15,0,0,0,0,0
"E208","I16",16,0,0,0,0,0
"E208","I17",17,0,0,0,0,0
"E208","I18",18,1,1,0,0,0
"E208","I19",19,1,1,0,0,0
"E208","I20",20,1,1,0,0,0
"E208","I21",21,0,0,0,0,0
"E208","I22",22,0,0,0,0,0
"E208","I23",23,1,1,0,0,0
"E208","I24",24,1,1,0,0,0
"E208","I25",25,0,0,0,0,0
"E208","I26",26,1,1,0,0,0
"E208","I27",27,0,1,1,1,0
"E208","I28",28,0,0,0,0,0
"E208","I29",29,1,1,0,0,0
"E208","I30",30,0,0,0,0,0
"E208","I31",31,0,0,0,0,0
"E208","I32",32,0,0,0,0,0
"E208","I33",33,1,0,1,0,1
"E208","I34",34,0,0,0,0,0
"E208","I35",35,0,0,0,0,0
"E208","I36",36,1,1,0,0,0
"E208","I37",37,0,0,0,0,0
"E208","I38",38,0,0,0,0,0
"E208","I39",39,1,1,0,0,0
"E208","I40",40,1,1,0,0,0
"E209","I01",1,1,1,0,0,0
"E209","I02",2,1,1,0,0,0
"E209","I03",3,1,1,0,0,0
"E209","I04",4,1,1,0,0,0
"E209","I05",5,1,1,0,0,0
"E209","I06",6,1,1,0,0,0
"E209","I07",7,1,1,0,0,0
"E209","I08",8,1,1,0,0,0
"E209","I09",9,1,1,0,0,0
"E209","I10",10,1,1,0,0,0
"E209","I11",11,0,0,0,0,0
"E209","I12",12,1,1,0,0,0
"E209","I13",13,1,1,0,0,0
"E209","I14",14,1,1,0,0,0
"E209","I15",15,1,1,0,0,0
"E209","I16",16,1,1,0,0,0
"E209","I17",17,1,1,0,0,0
"E209","I18",18,1,1,0,0,0
"E209","I19",19,1,1,0,0,0
"E209","I20",20,1,1,0,0,0
"E209","I21",21,1,1,0,0,0
"E209","I22",22,0,0,0,0,0
"E209","I23",23,1,1,0,0,0
"E209","I24",24,0,0,0,0,0
"E209","I25",25,0,0,0,0,0
"E209","I26",26,1,1,0,0,0
"E209","I27",27,1,1,0,0,0
"E209","I28",28,1,1,0,0,0
"E209","I29",29,1,1,0,0,0
"E209","I30",30,1,1,0,0,0
"E209","I31",31,1,1,0,0,0
"E209","I32",32,1,1,0,0,0
"E209","I33",33,0,0,0,0,0
"E209","I34",34,1,1,0,0,0
"E209","I35",35,1,1,0,0,0
"E209","I36",36,1,1,0,0,0
"E209","I37",37,1,1,0,0,0
"E209","I38",38,1,1,0,0,0
"E209","I39",39,1,1,0,0,0
"E209","I40",40,0,0,0,0,0
"E210","I01",1,1,1,0,0,0
"E210","I02",2,1,1,0,0,0
"E210","I03",3,1,1,0,0,0
"E210","I04",4,1,1,0,0,0
"E210","I05",5,1,1,0,0,0
"E210","I06",6,1,1,0,0,0
"E210","I07",7,1,1,0,0,0
"E210","I08",8,1,1,0,0,0
"E210","I09",9,0,1,1,1,0
"E210","I10",10,0,0,0,0,0
"E210","I11",11,1,1,0,0,0
"E210","I12",12,1,1,0,0,0
"E210","I13",13,1,1,0,0,0
"E210","I14",14,0,0,0,0,0
"E210","I15",15,1,1,0,0,0
"E210","I16",16,1,1,0,0,0
"E210","I17",17,1,1,0,0,0
"E210","I18",18,1,1,0,0,0
"E210","I19",19,1,1,0,0,0
"E210","I20",20,1,1,0,0,0
"E210","I21",21,0,0,0,0,0
"E210","I22",22,0,0,0,0,0
"E210","I23",23,1,1,0,0,0
"E210","I24",24,1,1,0,0,0
"E210","I25",25,1,1,0,0,0
"E210","I26",26,1,1,0,0,0
"E210","I27",27,1,1,0,0,0
"E210","I28",28,1,1,0,0,0
"E210","I29",29,1,1,0,0,0
"E210","I30",30,1,1,0,0,0
"E210","I31",31,1,1,0,0,0
"E210","I32",32,1,1,0,0,0
"E210","I33",33,1,1,0,0,0
"E210","I34",34,0,0,0,0,0
"E210","I35",35,0,0,0,0,0
"E210","I36",36,0,1,1,1,0
"E210","I37",37,1,1,0,0,0
"E210","I38",38,1,1,0,0,0
"E210","I39",39,0,0,0,0,0
"E210","I40",40,1,1,0,0,0
"E211","I01",1,1,1,0,0,0
"E211","I02",2,1,0,1,0,1
"E211","I03",3,0,0,0,0,0
"E211","I04",4,1,1,0,0,0
"E211","I05",5,0,0,0,0,0
"E211","I06",6,0,0,0,0,0
"E211","I07",7,1,1,0,0,0
"E211","I08",8,0,0,0,0,0
"E211","I09",9,1,1,0,0,0
"E211","I10",10,0,0,0,0,0
"E211","I11",11,0,0,0,0,0
"E211","I12",12,0,0,0,0,0
"E211","I13",13,0,0,0,0,0
"E211","I14",14,0,0,0,0,0
"E211","I15",15,0,0,0,0,0
"E211","I16",16,0,0,0,0,0
"E211","I17",17,0,0,0,0,0
"E211","I18",18,0,0,0,0,0
"E211","I19",19,1,1,0,0,0
"E211","I20",20,0,0,0,0,0
"E211","I21",21,0,0,0,0,0
"E211","I22",22,0,0,0,0,0
"E211","I23",23,0,0,0,0,0
"E211","I24",24,1,1,0,0,0
"E211","I25",25,0,1,1,1,0
"E211","I26",26,0,0,0,0,0
"E211","I27",27,1,1,0,0,0
"E211","I28",28,0,0,0,0,0
"E211","I29",29,0,0,0,0,0
"E211","I30",30,0,0,0,0,0
"E211","I31",31,0,0,0,0,0
"E211","I32",32,0,0,0,0,0
"E211","I33",33,0,0,0,0,0
"E211","I34",34,0,0,0,0,0
"E211","I35",35,0,0,0,0,0
"E211","I36",36,0,0,0,0,0
"E211","I37",37,1,1,0,0,0
"E211","I38",38,1,1,0,0,0
"E211","I39",39,0,0,0,0,0
"E211","I40",40,0,0,0,0,0
"E212","I01",1,1,1,0,0,0
"E212","I02",2,1,1,0,0,0
"E212","I03",3,1,1,0,0,0
"E212","I04",4,1,1,0,0,0
"E212","I05",5,1,1,0,0,0
"E212","I06",6,1,1,0,0,0
"E212","I07",7,1,1,0,0,0
"E212","I08",8,1,1,0,0,0
"E212","I09",9,0,0,0,0,0
"E212","I10",10,0,1,1,1,0
"E212","I11",11,0,0,0,0,0
"E212","I12",12,1,1,0,0,0
"E212","I13",13,0,0,0,0,0
"E212","I14",14,1,1,0,0,0
"E212","I15",15,0,0,0,0,0
"E212","I16",16,1,1,0,0,0
"E212","I17",17,0,0,0,0,0
"E212","I18",18,1,1,0,0,0
"E212","I19",19,1,1,0,0,0
"E212","I20",20,0,0,0,0,0
"E212","I21",21,1,1,0,0,0
"E212","I22",22,0,0,0,0,0
"E212","I23",23,0,0,0,0,0
"E212","I24",24,1,1,0,0,0
"E212","I25",25,1,0,1,0,1
"E212","I26",26,0,0,0,0,0
"E212","I27",27,1,1,0,0,0
"E212","I28",28,1,1,0,0,0
"E212","I29",29,1,1,0,0,0
"E212","I30",30,1,1,0,0,0
"E212","I31",31,0,0,0,0,0
"E212","I32",32,1,1,0,0,0
"E212","I33",33,0,0,0,0,0
"E212","I34",34,0,0,0,0,0
"E212","I35",35,0,0,0,0,0
"E212","I36",36,1,1,0,0,0
"E212","I37",37,1,1,0,0,0
"E212","I38",38,1,1,0,0,0
"E212","I39",39,1,1,0,0,0
"E212","I40",40,0,0,0,0,0
"E213","I01",1,1,1,0,0,0
"E213","I02",2,0,0,0,0,0
"E213","I03",3,1,1,0,0,0
"E213","I04",4,0,0,0,0,0
"E213","I05",5,1,1,0,0,0
"E213","I06",6,1,1,0,0,0
"E213","I07",7,0,0,0,0,0
"E213","I08",8,1,1,0,0,0
"E213","I09",9,0,0,0,0,0
"E213","I10",10,1,1,0,0,0
"E213","I11",11,0,0,0,0,0
"E213","I12",12,0,0,0,0,0
"E213","I13",13,1,1,0,0,0
"E213","I14",14,0,0,0,0,0
"E213","I15",15,0,1,1,1,0
"E213","I16",16,1,1,0,0,0
"E213","I17",17,1,1,0,0,0
"E213","I18",18,0,0,0,0,0
"E213","I19",19,1,1,0,0,0
"E213","I20",20,0,0,0,0,0
"E213","I21",21,0,1,1,1,0
"E213","I22",22,0,0,0,0,0
"E213","I23",23,0,0,0,0,0
"E213","I24",24,1,1,0,0,0
"E213","I25",25,0,0,0,0,0
"E213","I26",26,1,1,0,0,0
"E213","I27",27,0,0,0,0,0
"E213","I28",28,1,1,0,0,0
"E213","I29",29,1,1,0,0,0
"E213","I30",30,0,0,0,0,0
"E213","I31",31,0,0,0,0,0
"E213","I32",32,0,1,1,1,0
"E213","I33",33,0,0,0,0,0
"E213","I34",34,0,0,0,0,0
"E213","I35",35,0,0,0,0,0
"E213","I36",36,0,0,0,0,0
"E213","I37",37,0,0,0,0,0
"E213","I38",38,1,1,0,0,0
"E213","I39",39,0,0,0,0,0
"E213","I40",40,0,0,0,0,0
"E214","I01",1,1,1,0,0,0
"E214","I02",2,0,0,0,0,0
"E214","I03",3,0,0,0,0,0
"E214","I04",4,1,1,0,0,0
"E214","I05",5,0,0,0,0,0
"E214","I06",6,1,1,0,0,0
"E214","I07",7,1,1,0,0,0
"E214","I08",8,0,0,0,0,0
"E214","I09",9,0,0,0,0,0
"E214","I10",10,0,0,0,0,0
"E214","I11",11,1,1,0,0,0
"E214","I12",12,0,0,0,0,0
"E214","I13",13,0,0,0,0,0
"E214","I14",14,0,0,0,0,0
"E214","I15",15,0,0,0,0,0
"E214","I16",16,1,1,0,0,0
"E214","I17",17,1,1,0,0,0
"E214","I18",18,0,0,0,0,0
"E214","I19",19,0,0,0,0,0
"E214","I20",20,0,0,0,0,0
"E214","I21",21,0,0,0,0,0
"E214","I22",22,0,0,0,0,0
"E214","I23",23,1,1,0,0,0
"E214","I24",24,1,0,1,0,1
"E214","I25",25,1,1,0,0,0
"E214","I26",26,0,0,0,0,0
"E214","I27",27,0,0,0,0,0
"E214","I28",28,1,1,0,0,0
"E214","I29",29,0,0,0,0,0
"E214","I30",30,1,1,0,0,0
"E214","I31",31,0,0,0,0,0
"E214","I32",32,1,1,0,0,0
"E214","I33",33,0,0,0,0,0
"E214","I34",34,0,0,0,0,0
"E214","I35",35,0,0,0,0,0
"E214","I36",36,1,1,0,0,0
"E214","I37",37,1,1,0,0,0
"E214","I38",38,1,1,0,0,0
"E214","I39",39,1,1,0,0,0
"E214","I40",40,0,0,0,0,0
"E215","I01",1,1,1,0,0,0
"E215","I02",2,0,0,0,0,0
"E215","I03",3,0,0,0,0,0
"E215","I04",4,1,1,0,0,0
"E215","I05",5,0,0,0,0,0
"E215","I06",6,1,1,0,0,0
"E215","I07",7,1,1,0,0,0
"E215","I08",8,1,1,0,0,0
"E215","I09",9,0,0,0,0,0
"E215","I10",10,1,1,0,0,0
